Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Transportation,Export,Export(US$ Mil),         273092.18,         246939.38,         347960.73,         347732.14,         339574.63,         340342.11,         220195.56,         228804.67,         221182.56,         223014.82,         196696.23,         171155.37,         130362.73,         251548.97,         264407.63,         239891.55,         169477.28,         155277.58,         173593.46,         172061.29,         170192.41,         172786.48,         177265.46,         168959.80,         155737.00,         137713.80,         127442.52,         125722.27,         114913.29,         111896.94,         103073.21,          30746.20,          29819.47,
,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,         610112.96,         514322.69,         529031.21,         621554.88,         580444.50,         529910.28,         555421.39,         539378.36,         491572.98,         476331.53,         466001.89,         426214.30,         344407.97,         396464.26,         375936.00,         336226.89,         284207.43,         229049.18,         176602.50,         143712.36,         110485.89,         107607.01,          93779.14,          80257.33,          70390.70,          58014.07,          51887.11,          44172.34,          36066.20,,,,,
,World,Raw materials,Import,Import(US$ Mil),         290626.28,         204675.48,         261825.95,         292775.02,         263686.90,         221770.78,         251216.59,         386556.55,         399081.97,         445785.73,         473776.64,         374839.01,         291095.80,         483316.23,         354478.25,         325189.69,         272212.60,         212626.21,         166908.90,         136828.09,         126623.52,         143071.30,         102346.36,          88925.24,         107187.00,          98942.86,          89032.26,          79741.79,          76450.92,          75601.99,          74148.65,          11124.58,           9735.21,
,Japan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          86530.29,,          84158.72,          85226.86,          76703.35,          71330.41,          70085.77,          76551.07,          75538.80,          80322.57,          76568.02,          69401.66,          58477.92,          77038.20,          71266.75,          67953.70,          62257.45,          60155.64,          57857.62,          56775.96,          62838.10,          71032.94,          63131.33,          63690.05,          73721.27,          75736.80,          73035.68,          60535.47,          54487.81,          53952.99,          54351.00,           7038.12,           7426.36,
,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,          73831.13,,,,,,,,,,,,,,,,          41853.59,          38178.13,          36027.90,          43981.27,          45426.58,          43804.97,          42043.59,          39227.44,          36419.39,          31665.52,          29240.02,          28636.20,          25381.28,          24685.96,           3009.21,           2984.15,
,Mexico,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,         282999.91,         217261.15,         261889.86,         271778.49,         249560.86,         235987.80,         240905.50,         245358.27,         231348.23,         221266.32,         203818.50,         168529.80,         133217.87,         157041.82,         141145.37,         137985.58,         123028.74,         113113.64,          98991.97,          99012.45,         103074.95,         112706.52,          88140.70,          79977.23,          72314.12,          57681.87,          47155.22,          51603.56,          42235.90,          41158.63,          33625.26,,,
,World,Hides and Skins,Export,Export(US$ Mil),           3906.73,           3044.11,           4154.25,           4890.72,           5375.50,           5692.11,           6654.09,           7338.95,           7649.30,           6641.69,           6217.48,           5333.12,           3831.70,           5140.32,           5364.81,           5195.47,           4812.16,           4501.36,           3989.95,           3832.52,           4153.10,           3885.97,           3240.12,           3333.43,           3875.65,           3680.87,           3608.37,           3281.26,           3034.38,           3023.39,           2987.34,            511.46,            518.83,
,...,...,Development,Trade Balance (current US$ Mil),,,        -636417.98,        -640186.72,        -589925.87,        -546762.58,        -563165.45,        -522354.08,        -517978.90,        -601380.35,        -598121.42,        -542410.64,        -414731.85,        -693900.53,        -684896.80,        -733264.28,        -673609.68,        -572160.66,        -467299.37,        -390895.46,        -324518.23,        -331844.76,        -230337.16,        -149169.94,         -88297.62,         -70596.90,         -69877.42,         -84917.55,         -64267.67,         -36066.20,         -31124.99,         -76344.98,         -86058.86,        -105160.05
,...,...,Tariff,No. Of Tariff Agreement,            270.00,            301.00,            330.00,            449.00,            432.00,            543.00,            468.00,            521.00,            537.00,            532.00,            531.00,            544.00,            549.00,            522.00,            531.00,            526.00,            528.00,            541.00,            533.00,            524.00,            280.00,            480.00,            480.00,            448.00,            478.00,            370.00,            500.00,,            453.00,            181.00,            181.00,            181.00,            495.00,
,World,Wood,Export,Export(US$ Mil),          77214.74,          59753.68,          63409.48,          72086.81,          68704.60,          65376.28,          66474.32,          70887.13,          70068.73,          66689.20,          68440.87,          63799.15,          53126.81,          66413.05,          67271.25,          66632.58,          65427.18,          62746.88,          54439.08,          52691.96,          54805.36,          60292.68,          55576.05,          52186.92,          55353.16,          54778.85,          58612.38,          47102.65,          42274.27,          40469.44,          38283.74,          19430.08,          19744.64,
